name,lat,lon,label,split
,47.507834919399585,-102.02144319408694,0,neg
,38.721473257025806,-68.49344941688372,0,neg
,36.36374562536689,-77.43939231803355,0,neg
,31.407415914205444,-80.11982725563334,0,neg
,32.95765593622125,-76.21618998298032,0,neg
,37.49613765931691,-83.86193492696418,0,neg
,25.51868991712793,-86.81683931955325,0,neg
,44.83100618066459,-79.94418836426891,0,neg
,46.5078585241544,-95.74474088587421,0,neg
,28.365978135966657,-71.02988697946469,0,neg
,38.296867444937185,-73.77691463610645,0,neg
,27.605817787250643,-90.41570998772679,0,neg
,41.133762232955476,-82.17006531474912,0,neg
,40.826143232605645,-67.99553507439047,0,neg
,42.447870742885186,-70.49586324530979,0,neg
,43.44753980602377,-69.81168976602879,0,neg
,27.58578270294152,-91.04213028267574,0,neg
,46.984284283302586,-96.9111505342172,0,neg
,38.3164592653956,-98.67601731635017,0,neg
,44.91495383517791,-67.36636950862456,0,neg
,44.39803532954325,-100.33392339871335,0,neg
,47.86958548167388,-73.21883455873349,0,neg
,31.982028115362848,-82.11135219725405,0,neg
,37.36137110156115,-75.12098063550403,0,neg
,31.143162173622464,-80.28716772018441,0,neg
,47.46504568117512,-71.24169746815787,0,neg
,28.950587621968435,-80.01516900046934,0,neg
,26.077854865415894,-84.20349665548656,0,neg
,35.44232944007291,-77.34101102459321,0,neg
,48.81701353734009,-86.89386093548406,0,neg
,46.40025439011794,-90.54170237542955,0,neg
,42.96659246696678,-86.16451171179236,0,neg
,46.379019781084594,-96.89029221645181,0,neg
,46.44271935274872,-74.3234177271031,0,neg
,37.45260064927478,-93.61466387190599,0,neg
,43.52829837066371,-94.13131929580383,0,neg
,40.87987031602627,-72.68547453619937,0,neg
,27.267200033476367,-78.3022046977876,0,neg
,42.92295067237662,-72.16925329639338,0,neg
,47.483515612810706,-75.45912141359045,0,neg
,30.783293800136434,-91.92404321035492,0,neg
,27.946190377875666,-95.20159488937446,0,neg
,44.946704130997745,-78.199547711693,0,neg
,28.678823598987858,-70.24732158160359,0,neg
,39.385186996500245,-82.52198300616452,0,neg
,45.989488980099146,-92.56597190141831,0,neg
,29.714431977149758,-83.04571891384859,0,neg
,43.65771611778826,-81.02792600355353,0,neg
,48.323834225463216,-80.55233069286115,0,neg
,37.01778846885622,-98.13712748016913,0,neg
,28.45354006123002,-78.0325430948781,0,neg
,25.334470904996838,-78.70898717031196,0,neg
,30.511744719972526,-78.42682760019221,0,neg
,27.923980111084745,-88.27473524635373,0,neg
,37.15191835889519,-99.87838658884483,0,neg
,29.794615639841382,-76.25537284510904,0,neg
,44.2989886283743,-94.46576522855213,0,neg
,42.735616093973,-83.35126171337932,0,neg
,28.145386037375516,-75.62481933335377,0,neg
,27.97009128760827,-85.98798459987314,0,neg
,47.261501224156184,-85.02900788479997,0,neg
,34.541876651798574,-80.69010198233295,0,neg
,32.222768602742555,-69.59305810603033,0,neg
,40.90874110632598,-83.96832862810152,0,neg
,47.93495816912728,-81.32810931300894,0,neg
,31.87470944516932,-76.44945505728188,0,neg
,47.19540230348865,-100.41338792249556,0,neg
,25.59662779327015,-84.435252213209,0,neg
,40.215402680346045,-69.81934056744747,0,neg
,27.541537690018078,-85.23376310429173,0,neg
,28.368150329533904,-86.14046075100408,0,neg
,35.058743663591294,-68.36080041275073,0,neg
,48.18956589143636,-86.77924731036826,0,neg
,39.305021277624945,-96.48816050840475,0,neg
,47.39255731840507,-95.19101957899161,0,neg
,44.304661974711294,-99.57324861986893,0,neg
,43.834322782052496,-87.44995620398265,0,neg
,25.428082815447706,-75.30726707326403,0,neg
,27.61945592237764,-76.5952080592059,0,neg
,44.123610119803885,-82.48061547061482,0,neg
,37.738470174377284,-69.1212537484709,0,neg
,39.54437969680026,-96.97486001280954,0,neg
,45.82573489062427,-80.44098816289066,0,neg
,39.474571776129416,-91.25541896209396,0,neg
,34.90171766256833,-79.90379226528333,0,neg
,35.22117007296424,-75.65285011696979,0,neg
,45.8197751620558,-70.39149329508663,0,neg
,35.89352516983119,-84.99245262471932,0,neg
,30.948149510832593,-75.7806466823373,0,neg
,30.679896711941947,-72.40971310955582,0,neg
,42.90434272584271,-67.04217000562701,0,neg
,44.59765032217385,-94.9379560386175,0,neg
,27.526673916499,-92.67187311171563,0,neg
,26.597412566924277,-93.98440887765202,0,neg
,39.26640793015484,-93.53663204224782,0,neg
,28.50815786062476,-82.03198930458241,0,neg
,44.79194057095219,-67.23318916674965,0,neg
,32.44803217417778,-67.34998886466084,0,neg
,28.45292639130742,-84.03616367095692,0,neg
,47.103291339698806,-79.99502043047174,0,neg
,28.972761345646674,-72.04106042674218,0,neg
,31.833281976110452,-69.41439549567382,0,neg
,28.686721484609407,-95.66101741613642,0,neg
,27.77176152796852,-83.9724977580717,0,neg
,25.50755239207456,-73.01786603218557,0,neg
,26.329489819942243,-92.0847252411547,0,neg
,29.191395302460464,-87.16687447070319,0,neg
,26.28116638305221,-67.51764034556771,0,neg
,39.18745158666331,-67.53831891804865,0,neg
,41.33714864318816,-70.38015481245347,0,neg
,34.447130963968675,-74.25585958618993,0,neg
,37.108629688533526,-91.44939733358125,0,neg
,46.000118613630605,-83.29781771662451,0,neg
,26.043401488307005,-84.8018985031456,0,neg
,29.355961830316577,-80.07986992301298,0,neg
,30.985301819973085,-76.02973033664081,0,neg
,38.70958364182654,-90.9922026467792,0,neg
,34.99029821687661,-91.09562810993131,0,neg
,33.966739323029714,-96.20636043895891,0,neg
,37.57007076922329,-72.38124835883113,0,neg
,27.440125669689184,-86.9338358111041,0,neg
,45.00300529092543,-94.79675968409798,0,neg
,26.2470847951625,-75.66372039919405,0,neg
,47.19620485643349,-83.05667947059305,0,neg
,45.24579883834606,-91.61098753587825,0,neg
,46.66367545426281,-96.62794919963173,0,neg
,48.50969633407823,-79.38857700461773,0,neg
,44.24862112656625,-93.0988825373109,0,neg
,37.8656328627433,-72.4434839271008,0,neg
,37.341348884569946,-97.40570370673808,0,neg
,45.58173145894138,-81.16361193296453,0,neg
,36.10718477424438,-86.99123099161315,0,neg
,40.34951850969064,-100.41530287503835,0,neg
,31.395119620020306,-74.10091899236023,0,neg
,28.354441862894966,-70.85011054888291,0,neg
,36.4690545765699,-102.60339997416777,0,neg
,30.58167857269297,-70.45944920336277,0,neg
,33.82028344276307,-83.21822993919791,0,neg
,33.793418795829936,-97.59857518306444,0,neg
,34.107137913446294,-79.2404952074639,0,neg
,47.772590241168174,-68.68665832314908,0,neg
,46.992352468916266,-85.21371026817603,0,neg
,36.54185027920188,-92.19021116286903,0,neg
,32.880668920112534,-85.81961524087133,0,neg
,37.85043495592008,-90.052013428002,0,neg
,45.36545173056699,-94.92102786371129,0,neg
,44.30540387072986,-90.32035023165552,0,neg
,37.78533462557776,-77.38926348244928,0,neg
,40.1900231024229,-102.33623909649302,0,neg
,31.91573474037908,-87.18957352458635,0,neg
,42.63743589544698,-79.81566154780474,0,neg
,29.85771023501724,-81.02545206972493,0,neg
,45.65725763982146,-73.8212902362473,0,neg
,28.170468095237055,-77.37859044690204,0,neg
,39.745113773006075,-99.29928293878902,0,neg
,27.28229795751843,-85.89919201584301,0,neg
,42.41717507851425,-81.27738553044608,0,neg
,27.027837251764485,-94.15962260285974,0,neg
,47.46255574481502,-101.46813456471605,0,neg
,28.297790320907254,-94.9507484484623,0,neg
,48.01312590181793,-86.623801537625,0,neg
,44.22122022604232,-88.09850851403436,0,neg
,39.2483681071925,-96.63998867222219,0,neg
,44.08275613559406,-69.67527992547792,0,neg
,47.704649507615926,-95.75146051410225,0,neg
,31.081200492140493,-69.53537503958002,0,neg
,39.16182148859942,-102.35700546969349,0,neg
,27.28118074154563,-69.70135098254997,0,neg
,39.78797680057891,-68.73056355708732,0,neg
,38.5588146753386,-75.53130531603708,0,neg
,38.73833233681239,-68.07274338748564,0,neg
,36.183643671549454,-70.38752012255998,0,neg
,37.543162612314944,-68.05443419693634,0,neg
,43.334161360158106,-83.18835379488499,0,neg
,36.811677173810295,-72.4075888790187,0,neg
,39.39024259654269,-80.90218279087559,0,neg
,47.34966965656244,-80.8694772092216,0,neg
,27.87360612402695,-87.97887004508729,0,neg
,27.810485581602652,-82.41368884524007,0,neg
,27.10501628585844,-97.47112795289988,0,neg
,40.78871884097266,-76.36827904361859,0,neg
,43.58371398740424,-76.72789238642349,0,neg
,41.109553919406224,-72.43677678550526,0,neg
,33.00730619987772,-85.99112760767842,0,neg
,46.560797136676854,-84.64610682194622,0,neg
,43.30077152969565,-91.76028617480519,0,neg
,31.492838581844218,-68.09949098587884,0,neg
,33.74060842652929,-76.60751891585636,0,neg
,28.5468009410126,-95.09513468072471,0,neg
,47.467059121017854,-86.2987977000382,0,neg
,35.50969689277008,-69.06753758868383,0,neg
,34.19967574665783,-76.57073155260696,0,neg
,38.2718335660696,-72.05579919691966,0,neg
,47.467359684123096,-89.38478117165148,0,neg
,36.50486953898897,-94.29881447267928,0,neg
,34.03262736353983,-80.72821797029256,0,neg
,48.67915707818373,-69.63986242907384,0,neg
,42.22624566408744,-93.7158156706794,0,neg
,47.828671840092184,-78.05464273890922,0,neg
,27.843485853208993,-67.45674568154283,0,neg
,45.41280830057878,-97.57846165925187,0,neg
,40.28977321578898,-99.81751753477572,0,neg
,27.926120280042703,-78.72897307198662,0,neg
,39.1181919992613,-90.7695058810349,0,neg
,25.295264461326468,-85.88899775619025,0,neg
,35.90363108420192,-75.8642555328176,0,neg
,44.80958826871171,-92.73559358505321,0,neg
,36.00515396316523,-72.554821576709,0,neg
,32.246257394619796,-72.661649122967,0,neg
,47.0426054923733,-86.92997828282645,0,neg
,43.75105685035638,-68.69289418383627,0,neg
,27.654121863906653,-79.57139477016148,0,neg
,48.92883178810175,-98.82764084850702,0,neg
,46.10080058338589,-71.13665242383517,0,neg
,31.813802508736934,-85.38645313009128,0,neg
,45.08551791186252,-97.90099715297542,0,neg
,48.97851353138173,-78.24877833604461,0,neg
,40.60300037341113,-92.68262446310273,0,neg
,46.528801573519004,-87.12121253377776,0,neg
,25.695988076907266,-88.08326420820299,0,neg
,30.77987339298753,-84.21244835120119,0,neg
,28.43252500399924,-92.93309215230892,0,neg
,29.75690145310955,-80.88210016473332,0,neg
,46.85531745114125,-89.54615189623536,0,neg
,40.75045694385976,-79.55194004535832,0,neg
,25.13031601908881,-102.50401520941419,0,neg
,26.239790008345572,-94.06140707612946,0,neg
,39.542204263545464,-86.56429637221412,0,neg
,44.23556346062597,-88.81340892993518,0,neg
,30.725267695057322,-73.82910801015521,0,neg
,45.385812230153746,-89.39784480905834,0,neg
,26.37356656367825,-83.90411753428916,0,neg
,44.22313248740023,-81.63343867208108,0,neg
,47.26709032413473,-102.21406990075079,0,neg
,43.530601578505134,-84.45519843353719,0,neg
,41.754898815487294,-90.58607466164185,0,neg
,45.11152524772919,-87.83391540340284,0,neg
,29.84277065725733,-74.81845963664877,0,neg
,27.998168303335433,-69.07344697089319,0,neg
,42.88451507989227,-81.35058053879148,0,neg
,45.42714639428644,-92.74692680860397,0,neg
,28.725111818586182,-74.6479989449242,0,neg
,29.632995780853697,-69.55014523824148,0,neg
,31.498210031627206,-67.68382679126418,0,neg
,48.52491483756836,-86.98224060302778,0,neg
,39.67704654344967,-83.30843964718414,0,neg
,39.791415278260786,-90.89371010461498,0,neg
,26.01641323792401,-67.44469188076738,0,neg
,46.21949707280361,-102.41570357167103,0,neg
,42.029878842414895,-86.70971446512218,0,neg
,29.155068314140077,-72.66443361814494,0,neg
,27.201304139780753,-91.33955454210562,0,neg
,29.404797493127656,-85.72725390081447,0,neg
,48.520652309300615,-67.79035315163273,0,neg
,40.27380021058664,-101.13802630000993,0,neg
,38.737915599007295,-68.96500339216186,0,neg
,28.48312611196119,-93.43086112209764,0,neg
,47.70458688539428,-84.85369936367617,0,neg
,32.23222318035323,-99.73473642076112,0,neg
,38.87241317938101,-87.74841566017821,0,neg
,41.794622670137585,-69.51620130699553,0,neg
,40.58159572588741,-84.91313222928622,0,neg
,47.57426583269245,-68.0391345351162,0,neg
,28.562535758081392,-93.68191705945361,0,neg
,37.200465722726605,-84.83637137065827,0,neg
,34.69682537777838,-72.05689149486429,0,neg
,36.38004950758284,-86.86291523606522,0,neg
,27.86122062874587,-92.93845455147317,0,neg
,28.218270636946368,-72.20288691695626,0,neg
,32.31291049025995,-83.89396152183157,0,neg
,35.2696771283524,-67.84502560905476,0,neg
,39.66370112887908,-96.2866013887889,0,neg
,40.23109881803831,-92.14957707807332,0,neg
,25.86543602265673,-78.7067409133887,0,neg
,35.041601059764645,-93.51488458518456,0,neg
,36.37918420216408,-90.21215797163681,0,neg
,30.414228836901064,-90.44101652632969,0,neg
,38.73899039493078,-77.19693699411006,0,neg
,38.5785256103661,-86.20566652701964,0,neg
,40.55076357282904,-72.3055821145798,0,neg
,40.65839335650476,-82.4097774769167,0,neg
,43.898373327662895,-70.59671398682742,0,neg
,38.17946520639231,-90.66458934278894,0,neg
,35.354036684317364,-101.59674240865647,0,neg
,40.02429954258537,-85.19439193691969,0,neg
,37.3057418705622,-94.41520802623327,0,neg
,46.27366928136898,-98.29293471845253,0,neg
,47.1053727350846,-73.95000792325472,0,neg
,37.08719020439438,-69.27133762728567,0,neg
,44.19688985833207,-77.42706908717815,0,neg
,32.54681660186083,-77.31088204333298,0,neg
,45.09717669628165,-67.25891353826398,0,neg
,36.859399516418165,-90.70462256074157,0,neg
,26.72941952975065,-84.30997954308442,0,neg
,45.207837064947114,-83.80300684605851,0,neg
,26.33363000576507,-96.5951504213388,0,neg
,33.0191209720371,-102.49150959483434,0,neg
,29.15186668459825,-69.60393751164803,0,neg
,44.85216218849648,-94.3510378619329,0,neg
,45.557152565789394,-93.13937793018238,0,neg
,33.934277756597155,-101.81884001808177,0,neg
,28.686709577455236,-92.94322676102576,0,neg
,27.872141340757466,-89.36964661235733,0,neg
,33.75806466587806,-89.1339614551851,0,neg
,48.00230034162334,-90.79572133829635,0,neg
,48.89114734200729,-91.19474019289466,0,neg
,32.46307623809839,-102.09262190345817,0,neg
,41.92975277161631,-75.76062061300185,0,neg
,34.308200683927595,-67.3308484401596,0,neg
,40.381327230067825,-69.57305769793615,0,neg
,25.25746347941623,-84.84810320064032,0,neg
,37.602119271214264,-91.67506351470966,0,neg
,28.9300313021991,-75.13818020904438,0,neg
,28.981764829036806,-75.46875923442465,0,neg
,45.07130297320571,-72.606195127032,0,neg
,48.73919206440653,-70.76183522091216,0,neg
,38.34326627268276,-87.36342706388936,0,neg
,45.13767354116112,-75.39247954814088,0,neg
,48.76771994383054,-73.96964576334837,0,neg
,28.398301325650593,-91.89545359008099,0,neg
,35.757894718104424,-69.5472792157786,0,neg
,26.92118280750844,-67.20630955012182,0,neg
,43.12792414707387,-75.2767341462807,0,neg
,29.342239653540837,-75.27326982000942,0,neg
,46.77048693174916,-74.22797482027401,0,neg
,26.071578135382694,-81.31323088870789,0,neg
,30.58845483864895,-72.15302589100347,0,neg
,32.00942392754868,-99.47620191226505,0,neg
,36.76474101763807,-93.06674168653072,0,neg
,39.074684152355104,-88.08960922266387,0,neg
,27.01876802936517,-86.86422084743802,0,neg
,30.848018897337127,-93.45231557994762,0,neg
,45.246121234300986,-88.8615395643369,0,neg
,40.302128811483016,-87.69630524827697,0,neg
,40.579577203222584,-71.34117759444334,0,neg
,41.08487812843252,-93.267725061005,0,neg
,43.3096724569487,-70.8252473662142,0,neg
,26.394603561314735,-87.66504526673742,0,neg
,45.267492958892475,-93.73459673001474,0,neg
,45.448372405148056,-90.33052205117322,0,neg
,46.8292538529124,-88.11730320196509,0,neg
,39.09097457288753,-73.33915500217132,0,neg
,45.40658317200932,-93.75801658473401,0,neg
,33.17417909419658,-68.08822316208364,0,neg
,36.97160700475565,-74.75000724935136,0,neg
,37.75386498410987,-68.166651064091,0,neg
,27.519513181505694,-72.82708402610905,0,neg
,34.56526016083697,-97.88425866934087,0,neg
,47.01610414124023,-84.0474367371395,0,neg
,29.26015797848722,-73.54381530541873,0,neg
,33.13253525463052,-81.97016262940134,0,neg
,29.598472231904797,-93.5158246831514,0,neg
,25.59575516316574,-69.53443700774183,0,neg
,47.25905100409664,-98.85330208068662,0,neg
,32.380841738098866,-77.04254003199789,0,neg
,39.363452597385674,-100.88145265603245,0,neg
,25.175546951032373,-81.47718280457667,0,neg
,31.67253055841953,-73.62755624332861,0,neg
,40.21047455366231,-84.55925304016142,0,neg
,48.56334274102085,-93.69194158664536,0,neg
,36.460140967065584,-98.72761478516158,0,neg
,43.274381516416184,-69.26614849586176,0,neg
,46.67986892713728,-70.78977105826965,0,neg
,48.11706936518511,-91.36242816285623,0,neg
,45.80323451828623,-77.14975588116698,0,neg
,27.738497708407294,-87.06438345423071,0,neg
,35.56212878865685,-99.25054622309662,0,neg
,38.27449125787061,-67.00844787108362,0,neg
,48.27556280093367,-71.58885703065407,0,neg
,48.62987395435899,-85.63446383335187,0,neg
,31.917477891709726,-69.79512501234387,0,neg
,33.315828671513174,-69.53324124192793,0,neg
,27.972874596741306,-68.89025037838775,0,neg
,25.982727046857274,-91.67017189124692,0,neg
,43.65623506070028,-90.21406406822061,0,neg
,36.75279380360574,-86.71179154594871,0,neg
,48.65296406787823,-88.01817951757754,0,neg
,36.15936294864767,-96.15837222545451,0,neg
,48.470007497772166,-70.65848617818251,0,neg
,34.87782405265744,-93.88092637459683,0,neg
,44.04837161343934,-77.61019325880454,0,neg
,38.331081043306334,-101.60495206497654,0,neg
,47.192840013277326,-90.79542912736262,0,neg
,33.94485619136162,-68.80535032302892,0,neg
,26.168763335532432,-76.05347919184857,0,neg
,27.62277498674939,-71.45437961107123,0,neg
,42.118196711480756,-91.4742051198567,0,neg
,43.56929638603903,-89.73961008857161,0,neg
,45.77095715333591,-83.66178466023453,0,neg
,42.74635524343624,-92.31273452173309,0,neg
,44.22091821055917,-100.81729328118142,0,neg
,26.1751290357587,-89.72037829345106,0,neg
,39.9255465610059,-89.10683350732427,0,neg
,45.595007310995754,-95.90945646567906,0,neg
,25.108002998551818,-93.57173051566953,0,neg
,41.254897584745535,-89.02646195518966,0,neg
,25.71057493908672,-90.56619784589829,0,neg
,46.49523715320872,-75.21302052961867,0,neg
,41.11870741254061,-89.36075357147354,0,neg
,30.703800720654336,-81.84929826798974,0,neg
,45.4667471111659,-68.21670548674565,0,neg
,33.352754161828344,-84.20871589175017,0,neg
,45.480272107457424,-70.2472872453684,0,neg
,32.174647626853734,-74.42778552676863,0,neg
,39.16768602119558,-100.88612746059461,0,neg
,31.595801218121608,-77.86053731673083,0,neg
,46.27738149212486,-67.4783711518648,0,neg
,29.502248366547793,-86.49845351818556,0,neg
,33.20624652509585,-82.76766971033676,0,neg
,44.378358543430764,-75.94529582994184,0,neg
,48.96984088160235,-84.723628091376,0,neg
,32.11268936826796,-76.95647073841769,0,neg
,34.79060682715077,-71.70297423237315,0,neg
,28.28371067271103,-80.35787138214002,0,neg
,48.941920894310016,-75.83546936417328,0,neg
,39.28510816992092,-71.7140636940279,0,neg
,46.967170246853314,-82.97714931527959,0,neg
,36.92599830712839,-95.21430484728815,0,neg
,28.224805919513475,-72.02754793185579,0,neg
,33.7690831167792,-79.657683332679,0,neg
,26.612000052346406,-87.87199075483223,0,neg
,25.424050743997892,-90.79514946688624,0,neg
,35.87871799600392,-77.66400299655191,0,neg
,35.08916251612665,-71.03096470380817,0,neg
,48.021022548269826,-75.4884274151158,0,neg
,37.980559286678826,-92.4767844365203,0,neg
,31.828981002683804,-68.00547362328811,0,neg
,46.52792317055189,-77.50535847667177,0,neg
,30.642330805135828,-81.02120784830231,0,neg
,32.80822553240025,-91.92537452473131,0,neg
,46.817555546150764,-92.2314948100052,0,neg
,37.70900932684174,-101.5771497271517,0,neg
,42.81563078603144,-76.77465279153047,0,neg
,32.185198996355815,-76.73817683700474,0,neg
,30.79292947903991,-68.8405447426315,0,neg
,32.739816332047965,-75.76589028181682,0,neg
,28.73059753800214,-86.02095313752237,0,neg
,45.98354476697938,-85.50237101580856,0,neg
,38.47574546594523,-91.31282798402799,0,neg
,44.007386203392976,-84.21828828930975,0,neg
,43.811778625017126,-87.47856554291985,0,neg
,36.43017540608142,-70.6676771019606,0,neg
,48.8728419744406,-67.17966097634283,0,neg
,41.19033944749658,-100.16524156421498,0,neg
,44.551322634829184,-89.15139498419171,0,neg
,46.661295261261564,-96.49457695239487,0,neg
,43.902156069504144,-90.32366293868078,0,neg
,29.44430427888562,-92.65097133225677,0,neg
,38.49209760970173,-96.71666326143563,0,neg
,27.445459775549075,-75.49326207683355,0,neg
,40.67013103753596,-85.13360525814751,0,neg
,47.92838627650747,-69.90715904017986,0,neg
,37.30556954320267,-101.82667204310748,0,neg
,25.860226034035918,-88.48215101450761,0,neg
,48.03458853590129,-100.11001646545466,0,neg
,27.47206441912381,-93.54173452906599,0,neg
,25.985898239316327,-67.50292924924155,0,neg
,26.572730414041178,-95.86776130916473,0,neg
,32.50167877668601,-82.10422130069759,0,neg
,26.223051581797264,-89.43752998449231,0,neg
,27.67840883798144,-73.2365550437819,0,neg
,26.452682819836866,-87.57786474970723,0,neg
